timestamp,temperature_c,wind_speed_kmh,rain_mm,spot_price_eur_mwh,timestamp_local
2025-02-18 07:00:00+00:00,-9.3,11.1,0.0,111.53,2025-02-18 08:00:00+01:00
2025-02-18 08:00:00+00:00,-8.0,11.2,0.0,84.75,2025-02-18 09:00:00+01:00
2025-02-18 09:00:00+00:00,-6.1,12.7,0.0,73.15,2025-02-18 10:00:00+01:00
2025-02-18 10:00:00+00:00,-4.3,11.8,0.0,66.38,2025-02-18 11:00:00+01:00
2025-02-18 11:00:00+00:00,-3.6,11.4,0.0,61.15,2025-02-18 12:00:00+01:00
2025-02-18 12:00:00+00:00,-2.5,11.4,0.0,56.01,2025-02-18 13:00:00+01:00
2025-02-18 13:00:00+00:00,-0.2,12.5,0.0,57.8,2025-02-18 14:00:00+01:00
2025-02-18 14:00:00+00:00,-0.3,13.9,0.0,62.39,2025-02-18 15:00:00+01:00
2025-02-18 15:00:00+00:00,-0.9,12.9,0.0,71.73,2025-02-18 16:00:00+01:00
2025-02-18 16:00:00+00:00,-1.6,12.5,0.0,103.1,2025-02-18 17:00:00+01:00
2025-02-18 17:00:00+00:00,-2.6,11.5,0.0,105.64,2025-02-18 18:00:00+01:00
2025-02-18 18:00:00+00:00,-3.6,10.2,0.0,91.77,2025-02-18 19:00:00+01:00
2025-02-18 19:00:00+00:00,-4.4,8.9,0.0,78.77,2025-02-18 20:00:00+01:00
2025-02-18 20:00:00+00:00,-5.4,7.3,0.0,77.68,2025-02-18 21:00:00+01:00
2025-02-18 21:00:00+00:00,-6.7,6.9,0.0,71.37,2025-02-18 22:00:00+01:00
2025-02-18 22:00:00+00:00,-7.7,6.8,0.0,70.27,2025-02-18 23:00:00+01:00
2025-02-18 23:00:00+00:00,-8.1,6.5,0.0,72.71,2025-02-19 00:00:00+01:00
2025-02-19 00:00:00+00:00,-8.6,5.8,0.0,70.13,2025-02-19 01:00:00+01:00
2025-02-19 01:00:00+00:00,-10.6,5.9,0.0,66.84,2025-02-19 02:00:00+01:00
2025-02-19 02:00:00+00:00,-9.2,8.3,0.0,68.21,2025-02-19 03:00:00+01:00
2025-02-19 03:00:00+00:00,-9.0,10.5,0.0,69.99,2025-02-19 04:00:00+01:00
2025-02-19 04:00:00+00:00,-8.9,10.1,0.0,86.95,2025-02-19 05:00:00+01:00
2025-02-19 05:00:00+00:00,-9.0,9.7,0.0,114.53,2025-02-19 06:00:00+01:00
2025-02-19 06:00:00+00:00,-9.4,8.1,0.0,148.76,2025-02-19 07:00:00+01:00
2025-02-19 07:00:00+00:00,-9.6,7.1,0.0,165.41,2025-02-19 08:00:00+01:00
2025-02-19 08:00:00+00:00,-9.0,6.0,0.0,125.12,2025-02-19 09:00:00+01:00
2025-02-19 09:00:00+00:00,-7.6,5.7,0.0,104.53,2025-02-19 10:00:00+01:00
2025-02-19 10:00:00+00:00,-6.5,5.8,0.0,89.15,2025-02-19 11:00:00+01:00
2025-02-19 11:00:00+00:00,-5.6,6.0,0.0,81.46,2025-02-19 12:00:00+01:00
2025-02-19 12:00:00+00:00,-4.9,5.3,0.0,79.18,2025-02-19 13:00:00+01:00
2025-02-19 13:00:00+00:00,-2.5,5.1,0.0,70.0,2025-02-19 14:00:00+01:00
2025-02-19 14:00:00+00:00,-2.9,4.2,0.0,72.53,2025-02-19 15:00:00+01:00
2025-02-19 15:00:00+00:00,-4.8,4.6,0.0,85.04,2025-02-19 16:00:00+01:00
2025-02-19 16:00:00+00:00,-5.7,4.5,0.0,94.71,2025-02-19 17:00:00+01:00
2025-02-19 17:00:00+00:00,-5.9,3.6,0.0,94.11,2025-02-19 18:00:00+01:00
2025-02-19 18:00:00+00:00,-6.5,2.0,0.0,88.56,2025-02-19 19:00:00+01:00
2025-02-19 19:00:00+00:00,-7.4,2.4,0.0,69.28,2025-02-19 20:00:00+01:00
2025-02-19 20:00:00+00:00,-7.8,4.0,0.0,58.39,2025-02-19 21:00:00+01:00
2025-02-19 21:00:00+00:00,-7.9,7.0,0.0,47.14,2025-02-19 22:00:00+01:00
2025-02-19 22:00:00+00:00,-7.1,7.0,0.0,43.28,2025-02-19 23:00:00+01:00
2025-02-19 23:00:00+00:00,-7.3,6.9,0.0,38.81,2025-02-20 00:00:00+01:00
2025-02-20 00:00:00+00:00,-7.1,7.3,0.0,37.49,2025-02-20 01:00:00+01:00
2025-02-20 01:00:00+00:00,-10.5,6.1,0.0,37.2,2025-02-20 02:00:00+01:00
2025-02-20 02:00:00+00:00,-10.5,6.5,0.0,36.65,2025-02-20 03:00:00+01:00
2025-02-20 03:00:00+00:00,-10.6,6.5,0.0,36.73,2025-02-20 04:00:00+01:00
2025-02-20 04:00:00+00:00,-10.7,6.4,0.0,39.02,2025-02-20 05:00:00+01:00
2025-02-20 05:00:00+00:00,-10.5,6.5,0.0,56.25,2025-02-20 06:00:00+01:00
2025-02-20 06:00:00+00:00,-10.1,6.7,0.0,80.28,2025-02-20 07:00:00+01:00
2025-02-20 07:00:00+00:00,-9.2,7.3,0.0,87.79,2025-02-20 08:00:00+01:00
2025-02-20 08:00:00+00:00,-7.4,7.0,0.0,63.48,2025-02-20 09:00:00+01:00
2025-02-20 09:00:00+00:00,-5.3,6.6,0.0,61.93,2025-02-20 10:00:00+01:00
2025-02-20 10:00:00+00:00,-2.9,5.2,0.0,55.07,2025-02-20 11:00:00+01:00
2025-02-20 11:00:00+00:00,-1.1,6.4,0.0,50.11,2025-02-20 12:00:00+01:00
2025-02-20 12:00:00+00:00,0.1,8.3,0.0,44.91,2025-02-20 13:00:00+01:00
2025-02-20 13:00:00+00:00,1.6,9.3,0.0,42.52,2025-02-20 14:00:00+01:00
2025-02-20 14:00:00+00:00,1.2,9.2,0.0,38.66,2025-02-20 15:00:00+01:00
2025-02-20 15:00:00+00:00,0.0,12.6,0.0,36.25,2025-02-20 16:00:00+01:00
2025-02-20 16:00:00+00:00,-1.1,15.0,0.0,37.95,2025-02-20 17:00:00+01:00
2025-02-20 17:00:00+00:00,-1.5,16.6,0.0,35.36,2025-02-20 18:00:00+01:00
2025-02-20 18:00:00+00:00,-1.2,17.7,0.0,31.82,2025-02-20 19:00:00+01:00
2025-02-20 19:00:00+00:00,-0.9,18.9,0.0,30.0,2025-02-20 20:00:00+01:00
2025-02-20 20:00:00+00:00,-0.9,20.1,0.0,26.68,2025-02-20 21:00:00+01:00
2025-02-20 21:00:00+00:00,-1.0,19.7,0.0,23.87,2025-02-20 22:00:00+01:00
2025-02-20 22:00:00+00:00,-1.0,20.3,0.0,10.0,2025-02-20 23:00:00+01:00
2025-02-20 23:00:00+00:00,-0.7,20.5,0.0,20.44,2025-02-21 00:00:00+01:00
2025-02-21 00:00:00+00:00,-0.6,20.4,0.0,11.9,2025-02-21 01:00:00+01:00
2025-02-21 01:00:00+00:00,0.2,21.9,0.0,10.04,2025-02-21 02:00:00+01:00
2025-02-21 02:00:00+00:00,0.1,23.5,0.0,10.04,2025-02-21 03:00:00+01:00
2025-02-21 03:00:00+00:00,0.6,24.3,0.0,10.01,2025-02-21 04:00:00+01:00
2025-02-21 04:00:00+00:00,0.8,24.9,0.0,28.49,2025-02-21 05:00:00+01:00
2025-02-21 05:00:00+00:00,0.7,25.1,0.0,33.11,2025-02-21 06:00:00+01:00
2025-02-21 06:00:00+00:00,0.7,24.3,0.0,47.37,2025-02-21 07:00:00+01:00
2025-02-21 07:00:00+00:00,0.5,23.1,0.0,72.08,2025-02-21 08:00:00+01:00
2025-02-21 08:00:00+00:00,0.6,22.1,0.0,55.84,2025-02-21 09:00:00+01:00
2025-02-21 09:00:00+00:00,0.8,19.9,0.0,47.24,2025-02-21 10:00:00+01:00
2025-02-21 10:00:00+00:00,1.3,17.8,0.0,39.92,2025-02-21 11:00:00+01:00
2025-02-21 11:00:00+00:00,1.4,16.9,0.0,38.24,2025-02-21 12:00:00+01:00
2025-02-21 12:00:00+00:00,1.5,15.2,0.0,37.29,2025-02-21 13:00:00+01:00
2025-02-21 13:00:00+00:00,1.3,10.4,0.0,37.21,2025-02-21 14:00:00+01:00
2025-02-21 14:00:00+00:00,1.4,10.8,0.0,39.09,2025-02-21 15:00:00+01:00
2025-02-21 15:00:00+00:00,1.4,10.5,0.0,39.05,2025-02-21 16:00:00+01:00
2025-02-21 16:00:00+00:00,1.1,9.9,0.0,41.34,2025-02-21 17:00:00+01:00
2025-02-21 17:00:00+00:00,1.1,11.1,0.0,38.77,2025-02-21 18:00:00+01:00
2025-02-21 18:00:00+00:00,1.2,12.0,0.0,32.48,2025-02-21 19:00:00+01:00
2025-02-21 19:00:00+00:00,1.1,13.6,0.0,29.55,2025-02-21 20:00:00+01:00
2025-02-21 20:00:00+00:00,1.2,14.2,0.0,27.9,2025-02-21 21:00:00+01:00
2025-02-21 21:00:00+00:00,1.4,13.0,0.0,26.41,2025-02-21 22:00:00+01:00
2025-02-21 22:00:00+00:00,1.6,14.8,0.0,25.7,2025-02-21 23:00:00+01:00
2025-02-21 23:00:00+00:00,1.7,15.3,0.0,23.43,2025-02-22 00:00:00+01:00
2025-02-22 00:00:00+00:00,1.7,14.2,0.0,19.96,2025-02-22 01:00:00+01:00
2025-02-22 01:00:00+00:00,1.7,14.6,0.0,4.91,2025-02-22 02:00:00+01:00
2025-02-22 02:00:00+00:00,1.6,16.2,0.0,8.03,2025-02-22 03:00:00+01:00
2025-02-22 03:00:00+00:00,2.0,16.5,0.0,7.99,2025-02-22 04:00:00+01:00
2025-02-22 04:00:00+00:00,2.1,15.6,0.0,10.01,2025-02-22 05:00:00+01:00
2025-02-22 05:00:00+00:00,2.1,15.0,0.0,18.21,2025-02-22 06:00:00+01:00
2025-02-22 06:00:00+00:00,2.2,13.1,0.0,29.19,2025-02-22 07:00:00+01:00
2025-02-22 07:00:00+00:00,2.4,12.1,0.0,30.62,2025-02-22 08:00:00+01:00
2025-02-22 08:00:00+00:00,3.0,14.1,0.0,31.86,2025-02-22 09:00:00+01:00
2025-02-22 09:00:00+00:00,4.2,16.9,0.0,30.26,2025-02-22 10:00:00+01:00
2025-02-22 10:00:00+00:00,5.5,18.6,0.0,19.69,2025-02-22 11:00:00+01:00
2025-02-22 11:00:00+00:00,5.7,14.1,0.0,17.33,2025-02-22 12:00:00+01:00
2025-02-22 12:00:00+00:00,5.9,13.2,0.0,29.63,2025-02-22 13:00:00+01:00
2025-02-22 13:00:00+00:00,3.7,13.7,0.0,31.81,2025-02-22 14:00:00+01:00
2025-02-22 14:00:00+00:00,3.2,16.7,0.0,31.72,2025-02-22 15:00:00+01:00
2025-02-22 15:00:00+00:00,2.8,17.1,0.0,32.74,2025-02-22 16:00:00+01:00
2025-02-22 16:00:00+00:00,2.4,16.9,0.0,34.74,2025-02-22 17:00:00+01:00
2025-02-22 17:00:00+00:00,2.4,17.9,0.0,34.52,2025-02-22 18:00:00+01:00
2025-02-22 18:00:00+00:00,2.4,18.4,0.0,34.24,2025-02-22 19:00:00+01:00
2025-02-22 19:00:00+00:00,1.9,17.7,0.0,33.44,2025-02-22 20:00:00+01:00
2025-02-22 20:00:00+00:00,1.7,17.9,0.0,32.46,2025-02-22 21:00:00+01:00
2025-02-22 21:00:00+00:00,1.5,18.7,0.0,33.18,2025-02-22 22:00:00+01:00
2025-02-22 22:00:00+00:00,1.6,18.4,0.0,31.2,2025-02-22 23:00:00+01:00
2025-02-22 23:00:00+00:00,1.7,17.1,0.0,29.96,2025-02-23 00:00:00+01:00
2025-02-23 00:00:00+00:00,1.7,15.8,0.0,30.07,2025-02-23 01:00:00+01:00
2025-02-23 01:00:00+00:00,2.2,15.5,0.0,29.95,2025-02-23 02:00:00+01:00
2025-02-23 02:00:00+00:00,2.1,14.8,0.0,29.95,2025-02-23 03:00:00+01:00
2025-02-23 03:00:00+00:00,1.9,13.2,0.0,29.99,2025-02-23 04:00:00+01:00
2025-02-23 04:00:00+00:00,1.8,13.3,0.0,30.43,2025-02-23 05:00:00+01:00
2025-02-23 05:00:00+00:00,1.8,13.0,0.0,30.66,2025-02-23 06:00:00+01:00
2025-02-23 06:00:00+00:00,2.4,12.4,0.0,31.2,2025-02-23 07:00:00+01:00
2025-02-23 07:00:00+00:00,2.8,11.2,0.0,33.8,2025-02-23 08:00:00+01:00
2025-02-23 08:00:00+00:00,3.2,10.5,0.0,35.13,2025-02-23 09:00:00+01:00
2025-02-23 09:00:00+00:00,3.2,10.8,0.4,34.97,2025-02-23 10:00:00+01:00
2025-02-23 10:00:00+00:00,3.2,10.1,0.3,34.66,2025-02-23 11:00:00+01:00
2025-02-23 11:00:00+00:00,3.7,10.7,0.0,30.91,2025-02-23 12:00:00+01:00
2025-02-23 12:00:00+00:00,4.7,10.1,0.0,30.76,2025-02-23 13:00:00+01:00
2025-02-23 13:00:00+00:00,4.7,10.2,0.0,30.79,2025-02-23 14:00:00+01:00
2025-02-23 14:00:00+00:00,4.9,10.6,0.0,34.38,2025-02-23 15:00:00+01:00
2025-02-23 15:00:00+00:00,4.7,11.5,0.0,35.91,2025-02-23 16:00:00+01:00
2025-02-23 16:00:00+00:00,4.5,12.0,0.0,38.48,2025-02-23 17:00:00+01:00
2025-02-23 17:00:00+00:00,4.3,12.2,0.0,38.27,2025-02-23 18:00:00+01:00
2025-02-23 18:00:00+00:00,4.0,12.5,0.0,37.82,2025-02-23 19:00:00+01:00
2025-02-23 19:00:00+00:00,3.6,11.6,0.0,36.1,2025-02-23 20:00:00+01:00
2025-02-23 20:00:00+00:00,3.4,11.1,0.0,31.59,2025-02-23 21:00:00+01:00
2025-02-23 21:00:00+00:00,3.2,11.0,0.0,30.33,2025-02-23 22:00:00+01:00
2025-02-23 22:00:00+00:00,2.9,11.2,0.0,28.97,2025-02-23 23:00:00+01:00
2025-02-23 23:00:00+00:00,2.7,7.8,0.0,7.07,2025-02-24 00:00:00+01:00
2025-02-24 00:00:00+00:00,2.7,10.4,0.0,9.46,2025-02-24 01:00:00+01:00
2025-02-24 01:00:00+00:00,3.0,10.8,0.0,6.07,2025-02-24 02:00:00+01:00
2025-02-24 02:00:00+00:00,2.9,11.0,0.0,1.55,2025-02-24 03:00:00+01:00
2025-02-24 03:00:00+00:00,2.8,11.9,0.0,1.85,2025-02-24 04:00:00+01:00
2025-02-24 04:00:00+00:00,2.8,12.2,0.0,3.19,2025-02-24 05:00:00+01:00
2025-02-24 05:00:00+00:00,2.6,12.9,0.0,20.12,2025-02-24 06:00:00+01:00
2025-02-24 06:00:00+00:00,1.9,13.6,0.0,28.92,2025-02-24 07:00:00+01:00
2025-02-24 07:00:00+00:00,1.3,14.4,0.0,31.25,2025-02-24 08:00:00+01:00
2025-02-24 08:00:00+00:00,1.3,14.4,0.0,30.45,2025-02-24 09:00:00+01:00
2025-02-24 09:00:00+00:00,1.4,15.3,0.0,30.07,2025-02-24 10:00:00+01:00
2025-02-24 10:00:00+00:00,1.8,15.7,0.0,26.97,2025-02-24 11:00:00+01:00
2025-02-24 11:00:00+00:00,2.1,17.7,0.0,25.03,2025-02-24 12:00:00+01:00
2025-02-24 12:00:00+00:00,2.0,19.1,0.0,23.83,2025-02-24 13:00:00+01:00
2025-02-24 13:00:00+00:00,3.2,23.9,0.0,23.81,2025-02-24 14:00:00+01:00
2025-02-24 14:00:00+00:00,3.5,21.4,0.0,25.13,2025-02-24 15:00:00+01:00
2025-02-24 15:00:00+00:00,3.6,19.9,0.0,29.16,2025-02-24 16:00:00+01:00
2025-02-24 16:00:00+00:00,3.4,19.6,0.0,32.62,2025-02-24 17:00:00+01:00
2025-02-24 17:00:00+00:00,3.1,19.6,0.0,32.66,2025-02-24 18:00:00+01:00
2025-02-24 18:00:00+00:00,2.7,20.2,0.0,30.58,2025-02-24 19:00:00+01:00
2025-02-24 19:00:00+00:00,2.4,21.5,0.0,28.79,2025-02-24 20:00:00+01:00
2025-02-24 20:00:00+00:00,2.1,22.0,0.0,19.96,2025-02-24 21:00:00+01:00
2025-02-24 21:00:00+00:00,2.1,22.2,0.0,10.0,2025-02-24 22:00:00+01:00
2025-02-24 22:00:00+00:00,2.1,22.1,0.0,3.51,2025-02-24 23:00:00+01:00
2025-02-24 23:00:00+00:00,2.3,21.0,0.0,0.9,2025-02-25 00:00:00+01:00
2025-02-25 00:00:00+00:00,2.6,19.8,0.0,0.65,2025-02-25 01:00:00+01:00
2025-02-25 01:00:00+00:00,2.5,18.6,0.0,0.83,2025-02-25 02:00:00+01:00
2025-02-25 02:00:00+00:00,2.8,17.5,0.1,2.82,2025-02-25 03:00:00+01:00
2025-02-25 03:00:00+00:00,2.9,17.9,0.2,16.22,2025-02-25 04:00:00+01:00
2025-02-25 04:00:00+00:00,3.0,18.6,0.2,28.82,2025-02-25 05:00:00+01:00
2025-02-25 05:00:00+00:00,3.1,19.3,0.1,34.76,2025-02-25 06:00:00+01:00
2025-02-25 06:00:00+00:00,3.2,17.9,0.1,37.08,2025-02-25 07:00:00+01:00
2025-02-25 07:00:00+00:00,3.3,15.8,0.1,37.66,2025-02-25 08:00:00+01:00
2025-02-25 08:00:00+00:00,3.9,15.9,0.0,37.5,2025-02-25 09:00:00+01:00
2025-02-25 09:00:00+00:00,3.9,13.4,0.0,38.47,2025-02-25 10:00:00+01:00
2025-02-25 10:00:00+00:00,4.2,11.8,0.1,37.34,2025-02-25 11:00:00+01:00
2025-02-25 11:00:00+00:00,4.7,10.2,0.0,36.23,2025-02-25 12:00:00+01:00
2025-02-25 12:00:00+00:00,5.6,9.1,0.0,35.94,2025-02-25 13:00:00+01:00
2025-02-25 13:00:00+00:00,5.9,6.7,0.0,36.29,2025-02-25 14:00:00+01:00
2025-02-25 14:00:00+00:00,6.0,6.9,0.0,36.55,2025-02-25 15:00:00+01:00
2025-02-25 15:00:00+00:00,5.8,7.5,0.0,36.74,2025-02-25 16:00:00+01:00
2025-02-25 16:00:00+00:00,5.5,8.2,0.0,39.38,2025-02-25 17:00:00+01:00
2025-02-25 17:00:00+00:00,5.2,7.5,0.0,39.85,2025-02-25 18:00:00+01:00
2025-02-25 18:00:00+00:00,5.0,8.6,0.1,37.94,2025-02-25 19:00:00+01:00
2025-02-25 19:00:00+00:00,4.7,9.5,0.0,36.91,2025-02-25 20:00:00+01:00
2025-02-25 20:00:00+00:00,3.9,9.6,0.0,35.23,2025-02-25 21:00:00+01:00
2025-02-25 21:00:00+00:00,2.4,8.1,0.0,31.95,2025-02-25 22:00:00+01:00
2025-02-25 22:00:00+00:00,2.4,5.4,0.0,30.85,2025-02-25 23:00:00+01:00
2025-02-25 23:00:00+00:00,2.1,3.7,0.0,27.31,2025-02-26 00:00:00+01:00
2025-02-26 00:00:00+00:00,2.1,4.6,0.0,25.96,2025-02-26 01:00:00+01:00
2025-02-26 01:00:00+00:00,1.6,3.9,0.0,25.48,2025-02-26 02:00:00+01:00
2025-02-26 02:00:00+00:00,1.5,5.5,0.0,25.17,2025-02-26 03:00:00+01:00
2025-02-26 03:00:00+00:00,1.6,9.0,0.0,25.49,2025-02-26 04:00:00+01:00
2025-02-26 04:00:00+00:00,1.5,10.2,0.0,29.6,2025-02-26 05:00:00+01:00
2025-02-26 05:00:00+00:00,1.5,9.4,0.0,50.58,2025-02-26 06:00:00+01:00
2025-02-26 06:00:00+00:00,1.5,10.1,0.0,71.58,2025-02-26 07:00:00+01:00
2025-02-26 07:00:00+00:00,2.0,12.1,0.0,91.39,2025-02-26 08:00:00+01:00
2025-02-26 08:00:00+00:00,2.7,13.1,0.0,79.89,2025-02-26 09:00:00+01:00
2025-02-26 09:00:00+00:00,2.8,13.6,0.0,55.96,2025-02-26 10:00:00+01:00
2025-02-26 10:00:00+00:00,2.8,14.4,0.0,53.04,2025-02-26 11:00:00+01:00
2025-02-26 11:00:00+00:00,2.9,13.8,0.0,54.39,2025-02-26 12:00:00+01:00
2025-02-26 12:00:00+00:00,3.1,12.9,0.0,50.67,2025-02-26 13:00:00+01:00
2025-02-26 13:00:00+00:00,4.8,12.0,0.0,48.72,2025-02-26 14:00:00+01:00
2025-02-26 14:00:00+00:00,4.8,8.9,0.0,45.74,2025-02-26 15:00:00+01:00
2025-02-26 15:00:00+00:00,4.6,8.3,0.0,50.19,2025-02-26 16:00:00+01:00
2025-02-26 16:00:00+00:00,3.9,9.7,0.0,63.58,2025-02-26 17:00:00+01:00
2025-02-26 17:00:00+00:00,3.5,11.2,0.0,67.31,2025-02-26 18:00:00+01:00
2025-02-26 18:00:00+00:00,3.4,11.5,0.0,49.5,2025-02-26 19:00:00+01:00
2025-02-26 19:00:00+00:00,3.2,11.3,0.0,39.37,2025-02-26 20:00:00+01:00
2025-02-26 20:00:00+00:00,2.7,9.2,0.0,38.73,2025-02-26 21:00:00+01:00
2025-02-26 21:00:00+00:00,2.5,6.7,0.0,36.71,2025-02-26 22:00:00+01:00
2025-02-26 22:00:00+00:00,2.2,5.8,0.0,34.61,2025-02-26 23:00:00+01:00
2025-02-26 23:00:00+00:00,1.8,5.9,0.0,29.45,2025-02-27 00:00:00+01:00
2025-02-27 00:00:00+00:00,1.5,5.6,0.0,29.29,2025-02-27 01:00:00+01:00
2025-02-27 01:00:00+00:00,2.0,5.4,0.0,29.38,2025-02-27 02:00:00+01:00
2025-02-27 02:00:00+00:00,1.8,4.9,0.0,29.76,2025-02-27 03:00:00+01:00
2025-02-27 03:00:00+00:00,1.8,4.5,0.0,31.28,2025-02-27 04:00:00+01:00
2025-02-27 04:00:00+00:00,1.7,3.7,0.0,34.2,2025-02-27 05:00:00+01:00
2025-02-27 05:00:00+00:00,1.7,5.1,0.0,42.62,2025-02-27 06:00:00+01:00
2025-02-27 06:00:00+00:00,1.5,7.1,0.0,79.59,2025-02-27 07:00:00+01:00
2025-02-27 07:00:00+00:00,1.7,7.3,0.0,89.76,2025-02-27 08:00:00+01:00
2025-02-27 08:00:00+00:00,2.1,7.2,0.0,113.48,2025-02-27 09:00:00+01:00
2025-02-27 09:00:00+00:00,3.1,7.2,0.0,70.39,2025-02-27 10:00:00+01:00
2025-02-27 10:00:00+00:00,3.7,6.1,0.0,63.98,2025-02-27 11:00:00+01:00
2025-02-27 11:00:00+00:00,4.0,7.6,0.2,65.66,2025-02-27 12:00:00+01:00
2025-02-27 12:00:00+00:00,3.5,7.4,0.1,56.01,2025-02-27 13:00:00+01:00
2025-02-27 13:00:00+00:00,3.4,5.7,0.1,52.16,2025-02-27 14:00:00+01:00
2025-02-27 14:00:00+00:00,3.4,5.6,0.0,48.11,2025-02-27 15:00:00+01:00
2025-02-27 15:00:00+00:00,3.5,7.4,0.0,49.47,2025-02-27 16:00:00+01:00
2025-02-27 16:00:00+00:00,2.9,7.2,0.0,80.4,2025-02-27 17:00:00+01:00
2025-02-27 17:00:00+00:00,2.4,7.0,0.0,93.09,2025-02-27 18:00:00+01:00
2025-02-27 18:00:00+00:00,0.9,6.2,0.0,70.39,2025-02-27 19:00:00+01:00
2025-02-27 19:00:00+00:00,0.3,6.9,0.0,50.18,2025-02-27 20:00:00+01:00
2025-02-27 20:00:00+00:00,-0.2,7.5,0.0,52.78,2025-02-27 21:00:00+01:00
2025-02-27 21:00:00+00:00,-0.4,7.9,0.0,47.26,2025-02-27 22:00:00+01:00
2025-02-27 22:00:00+00:00,-0.8,8.0,0.0,40.59,2025-02-27 23:00:00+01:00
2025-02-27 23:00:00+00:00,-1.0,7.6,0.0,27.88,2025-02-28 00:00:00+01:00
2025-02-28 00:00:00+00:00,-1.2,7.2,0.0,26.99,2025-02-28 01:00:00+01:00
2025-02-28 01:00:00+00:00,-1.8,6.5,0.0,26.89,2025-02-28 02:00:00+01:00
2025-02-28 02:00:00+00:00,-1.9,6.9,0.0,26.85,2025-02-28 03:00:00+01:00
2025-02-28 03:00:00+00:00,-1.6,7.0,0.0,26.81,2025-02-28 04:00:00+01:00
2025-02-28 04:00:00+00:00,-1.2,6.5,0.0,35.97,2025-02-28 05:00:00+01:00
2025-02-28 05:00:00+00:00,-0.9,6.1,0.0,47.3,2025-02-28 06:00:00+01:00
2025-02-28 06:00:00+00:00,-0.7,6.6,0.0,103.32,2025-02-28 07:00:00+01:00
2025-02-28 07:00:00+00:00,-0.2,7.9,0.0,157.55,2025-02-28 08:00:00+01:00
2025-02-28 08:00:00+00:00,0.4,8.3,0.0,140.12,2025-02-28 09:00:00+01:00
2025-02-28 09:00:00+00:00,0.8,7.3,0.0,125.95,2025-02-28 10:00:00+01:00
2025-02-28 10:00:00+00:00,1.2,6.7,0.0,75.63,2025-02-28 11:00:00+01:00
2025-02-28 11:00:00+00:00,1.6,6.5,0.0,66.56,2025-02-28 12:00:00+01:00
2025-02-28 12:00:00+00:00,1.7,7.1,0.0,48.65,2025-02-28 13:00:00+01:00
2025-02-28 13:00:00+00:00,1.0,6.2,0.0,44.88,2025-02-28 14:00:00+01:00
2025-02-28 14:00:00+00:00,0.9,6.4,0.0,42.07,2025-02-28 15:00:00+01:00
2025-02-28 15:00:00+00:00,0.9,7.6,0.0,51.14,2025-02-28 16:00:00+01:00
2025-02-28 16:00:00+00:00,0.6,4.7,0.0,102.93,2025-02-28 17:00:00+01:00
2025-02-28 17:00:00+00:00,0.3,5.3,0.0,138.35,2025-02-28 18:00:00+01:00
2025-02-28 18:00:00+00:00,0.3,4.4,0.0,65.44,2025-02-28 19:00:00+01:00
2025-02-28 19:00:00+00:00,0.2,5.2,0.0,57.77,2025-02-28 20:00:00+01:00
2025-02-28 20:00:00+00:00,-0.1,7.1,0.0,51.66,2025-02-28 21:00:00+01:00
2025-02-28 21:00:00+00:00,-0.7,7.3,0.0,45.25,2025-02-28 22:00:00+01:00
2025-02-28 22:00:00+00:00,-1.4,8.0,0.0,40.24,2025-02-28 23:00:00+01:00
2025-02-28 23:00:00+00:00,-1.9,8.9,0.0,36.85,2025-03-01 00:00:00+01:00
2025-03-01 00:00:00+00:00,-2.3,8.2,0.0,38.94,2025-03-01 01:00:00+01:00
2025-03-01 01:00:00+00:00,-2.4,8.4,0.0,34.22,2025-03-01 02:00:00+01:00
2025-03-01 02:00:00+00:00,-2.3,9.7,0.0,38.06,2025-03-01 03:00:00+01:00
2025-03-01 03:00:00+00:00,-2.2,8.9,0.0,33.96,2025-03-01 04:00:00+01:00
2025-03-01 04:00:00+00:00,-2.3,9.3,0.0,33.56,2025-03-01 05:00:00+01:00
2025-03-01 05:00:00+00:00,-2.3,9.6,0.0,46.79,2025-03-01 06:00:00+01:00
2025-03-01 06:00:00+00:00,-2.1,10.3,0.0,51.41,2025-03-01 07:00:00+01:00
2025-03-01 07:00:00+00:00,-1.4,10.2,0.0,67.6,2025-03-01 08:00:00+01:00
2025-03-01 08:00:00+00:00,-0.2,10.0,0.0,67.76,2025-03-01 09:00:00+01:00
2025-03-01 09:00:00+00:00,1.0,8.3,0.0,34.3,2025-03-01 10:00:00+01:00
2025-03-01 10:00:00+00:00,2.2,8.5,0.0,26.94,2025-03-01 11:00:00+01:00
2025-03-01 11:00:00+00:00,3.3,8.8,0.0,38.05,2025-03-01 12:00:00+01:00
2025-03-01 12:00:00+00:00,3.9,8.5,0.0,26.83,2025-03-01 13:00:00+01:00
2025-03-01 13:00:00+00:00,1.4,11.2,0.0,27.48,2025-03-01 14:00:00+01:00
2025-03-01 14:00:00+00:00,1.8,10.4,0.0,30.97,2025-03-01 15:00:00+01:00
2025-03-01 15:00:00+00:00,1.8,9.9,0.0,39.89,2025-03-01 16:00:00+01:00
2025-03-01 16:00:00+00:00,0.8,8.7,0.0,43.48,2025-03-01 17:00:00+01:00
2025-03-01 17:00:00+00:00,0.4,10.0,0.0,43.21,2025-03-01 18:00:00+01:00
2025-03-01 18:00:00+00:00,0.4,14.8,0.0,36.74,2025-03-01 19:00:00+01:00
2025-03-01 19:00:00+00:00,0.1,14.3,0.0,23.99,2025-03-01 20:00:00+01:00
